Datetime,Temperature,Feels Like,Dew,Humidity,Precipitation,Snow Value,Snow Depth,Wind Gust,Wind Speed,Wind Direction,Cloud Cover,Visibility,Solar Radiation,Solar Energy,UV Index,Hour,Clear,Cloudy,Fog,Partly Cloudy,Rain,Snow,Wind
2024-01-14 08:00:00,0.12634989200863933,0.1437007874015748,0.16687116564417176,0.4607736146477507,0.0,0.0,0.0,0.5695443645083933,0.4092465753424657,0.5972222222222222,0.47100000000000003,0.6610878661087866,0.039486673247778874,0.02777777777777778,0.0,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-14 09:00:00,0.132829373650108,0.15059055118110237,0.17423312883435582,0.46222868922032256,0.0,0.0,0.0,0.447242206235012,0.4297945205479452,0.6111111111111112,0.327,0.6610878661087866,0.2546890424481737,0.25,0.30000000000000004,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-14 10:00:00,0.15010799136069114,0.1702755905511811,0.1754601226993865,0.39941797017097125,0.0,0.0,0.0,0.4880095923261391,0.43493150684931503,0.5833333333333334,0.564,0.6610878661087866,0.09575518262586376,0.08333333333333333,0.1,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-14 11:00:00,0.16846652267818576,0.18799212598425197,0.17177914110429449,0.3134473141748515,0.0,0.0,0.0,0.5191846522781773,0.4982876712328767,0.5694444444444444,0.418,0.6610878661087866,0.5103652517275419,0.5277777777777778,0.5,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-14 12:00:00,0.18142548596112312,0.2017716535433071,0.17791411042944782,0.2928337577300837,0.0,0.0,0.0,0.580335731414868,0.5273972602739726,0.5916666666666667,0.907,0.6610878661087866,0.1855873642645607,0.19444444444444445,0.2,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-01-14 13:00:00,0.18250539956803458,0.20078740157480315,0.18773006134969325,0.31732751303504303,0.0,0.0,0.0,0.6798561151079137,0.6198630136986302,0.7027777777777778,0.899,0.6610878661087866,0.07601184600197433,0.08333333333333333,0.1,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-14 14:00:00,0.14578833693304538,0.15649606299212598,0.2098159509202454,0.5583848672244452,0.0,0.0,0.0,0.6558752997601919,0.5941780821917808,0.7527777777777778,1.0,0.5313807531380753,0.05923000987166831,0.05555555555555556,0.1,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-01-14 15:00:00,0.1533477321814255,0.16338582677165353,0.17300613496932515,0.37346914029344,0.0,0.0,0.0,0.6654676258992805,0.636986301369863,0.7416666666666667,0.8890000000000001,0.6610878661087866,0.20138203356367224,0.19444444444444445,0.2,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-14 16:00:00,0.1555075593952484,0.15649606299212598,0.07239263803680981,0.08948708621316842,0.0,0.0,0.0,0.8345323741007193,0.8904109589041096,0.7527777777777778,0.5,0.6610878661087866,0.06219151036525172,0.05555555555555556,0.1,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-14 17:00:00,0.13822894168466524,0.13976377952755906,0.055214723926380355,0.08827452406935854,0.0,0.0,0.0,0.8585131894484411,0.7756849315068493,0.7527777777777778,0.228,0.6610878661087866,0.0,0.0,0.0,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-14 18:00:00,0.12419006479481642,0.12696850393700787,0.06012269938650305,0.12938038074451313,0.0,0.0,0.0,0.7170263788968825,0.6592465753424657,0.7666666666666667,0.228,0.6610878661087866,0.0,0.0,0.0,18,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-14 19:00:00,0.11663066954643629,0.12401574803149606,0.05644171779141102,0.1394446465381351,0.0,0.0,0.0,0.6043165467625898,0.5376712328767123,0.7944444444444445,0.122,0.6610878661087866,0.0,0.0,0.0,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-14 20:00:00,0.10691144708423327,0.12106299212598425,0.06012269938650305,0.17303261792166852,0.0,0.0,0.0,0.5107913669064748,0.410958904109589,0.7972222222222223,0.122,0.6610878661087866,0.0,0.0,0.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-14 21:00:00,0.10151187904967603,0.11515748031496063,0.06380368098159508,0.19449496786710319,0.0,0.0,0.0,0.46882494004796166,0.4126712328767123,0.7916666666666667,0.0,0.6610878661087866,0.0,0.0,0.0,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-14 22:00:00,0.09503239740820735,0.11122047244094488,0.05766871165644172,0.1982539105129138,0.0,0.0,0.0,0.5443645083932853,0.3561643835616438,0.7916666666666667,0.0,0.6610878661087866,0.0,0.0,0.0,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-14 23:00:00,0.09179265658747301,0.10334645669291338,0.05398773006134969,0.1988601915848187,0.0,0.0,0.0,0.37170263788968827,0.410958904109589,0.8111111111111111,0.0,0.6610878661087866,0.0,0.0,0.0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0
