BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,CONTRIBUTING FACTOR VEHICLE 1,COLLISION_ID,VEHICLE TYPE CODE 1,CRASH_DATETIME,hour,day,month
QUEENS,11420.0,40.686417,-73.80817,"(40.686417, -73.80817)",0,0,Passing or Lane Usage Improper,4775718,Sedan,2024-12-02 15:00:00,15,0,12
QUEENS,11363.0,40.77725,-73.75369,"(40.77725, -73.75369)",1,0,Passing Too Closely,4775763,Sedan,2024-12-02 20:49:00,20,0,12
QUEENS,11365.0,40.738354,-73.788536,"(40.738354, -73.788536)",0,0,Failure to Yield Right-of-Way,4776217,Sedan,2024-12-02 13:28:00,13,0,12
QUEENS,11375.0,40.720165,-73.84479,"(40.720165, -73.84479)",0,0,Passing or Lane Usage Improper,4775878,Sedan,2024-12-02 17:30:00,17,0,12
QUEENS,11413.0,40.683132,-73.74936,"(40.683132, -73.74936)",0,0,Traffic Control Disregarded,4775933,Sedan,2024-12-02 15:05:00,15,0,12
QUEENS,11105.0,40.782387,-73.916595,"(40.782387, -73.916595)",0,0,Passing or Lane Usage Improper,4776195,Sedan,2024-12-02 11:11:00,11,0,12
QUEENS,11433.0,40.695496,-73.783936,"(40.695496, -73.783936)",0,0,Unspecified,4775948,Station Wagon/Sport Utility Vehicle,2024-12-02 13:10:00,13,0,12
QUEENS,11435.0,40.7042,-73.81525,"(40.7042, -73.81525)",1,0,Other Vehicular,4775755,Sedan,2024-12-02 22:19:00,22,0,12
QUEENS,11414.0,40.66521,-73.83544,"(40.66521, -73.83544)",0,0,Passing or Lane Usage Improper,4775797,Station Wagon/Sport Utility Vehicle,2024-12-02 00:00:00,0,0,12
QUEENS,11420.0,40.670486,-73.82054,"(40.670486, -73.82054)",0,0,Alcohol Involvement,4776579,Sedan,2024-12-02 19:30:00,19,0,12
QUEENS,11375.0,40.73228,-73.85182,"(40.73228, -73.85182)",0,0,Backing Unsafely,4776593,Sedan,2024-12-02 21:45:00,21,0,12
QUEENS,11101.0,40.75379,-73.915474,"(40.75379, -73.915474)",1,0,Passing or Lane Usage Improper,4776577,Station Wagon/Sport Utility Vehicle,2024-12-02 19:21:00,19,0,12
QUEENS,11412.0,40.696922,-73.76418,"(40.696922, -73.76418)",1,0,Driver Inattention/Distraction,4776689,Sedan,2024-12-02 14:00:00,14,0,12
QUEENS,11004.0,40.73616,-73.7137,"(40.73616, -73.7137)",0,0,Unspecified,4776874,Sedan,2024-12-02 18:32:00,18,0,12
QUEENS,11374.0,40.716595,-73.86183,"(40.716595, -73.86183)",2,0,Driver Inattention/Distraction,4776633,Bus,2024-12-02 17:50:00,17,0,12
QUEENS,11378.0,40.72616,-73.900116,"(40.72616, -73.900116)",0,0,Traffic Control Disregarded,4777068,Sedan,2024-12-02 17:20:00,17,0,12
QUEENS,11103.0,40.758694,-73.91149,"(40.758694, -73.91149)",1,0,Failure to Yield Right-of-Way,4776771,Motorcycle,2024-12-02 13:00:00,13,0,12
QUEENS,11377.0,40.749508,-73.899605,"(40.749508, -73.899605)",0,0,Driver Inattention/Distraction,4776604,Sedan,2024-12-02 03:26:00,3,0,12
QUEENS,11692.0,40.59307,-73.79232,"(40.59307, -73.79232)",2,0,Driver Inattention/Distraction,4776691,Sedan,2024-12-02 19:18:00,19,0,12
QUEENS,11360.0,40.77604,-73.78491,"(40.77604, -73.78491)",1,0,Driver Inattention/Distraction,4776424,Station Wagon/Sport Utility Vehicle,2024-12-02 13:03:00,13,0,12
QUEENS,11422.0,40.66081,-73.73915,"(40.66081, -73.73915)",0,0,Driver Inattention/Distraction,4777526,Sedan,2024-12-02 12:56:00,12,0,12
QUEENS,11432.0,40.711746,-73.789604,"(40.711746, -73.789604)",0,0,Unspecified,4777709,Sedan,2024-12-02 13:02:00,13,0,12
QUEENS,11354.0,40.772346,-73.82658,"(40.772346, -73.82658)",0,0,Unspecified,4776078,Station Wagon/Sport Utility Vehicle,2024-12-03 17:35:00,17,1,12
QUEENS,11354.0,40.77041,-73.82467,"(40.77041, -73.82467)",1,0,Unspecified,4776335,Sedan,2024-12-03 17:54:00,17,1,12
QUEENS,11385.0,40.691265,-73.88613,"(40.691265, -73.88613)",0,0,Driver Inexperience,4775778,Sedan,2024-12-03 00:30:00,0,1,12
QUEENS,11372.0,40.747295,-73.88598,"(40.747295, -73.88598)",0,0,Unspecified,4776124,Dump,2024-12-03 11:50:00,11,1,12
QUEENS,11374.0,40.711597,-73.858185,"(40.711597, -73.858185)",1,0,Unspecified,4775857,Station Wagon/Sport Utility Vehicle,2024-12-03 00:03:00,0,1,12
QUEENS,11691.0,40.59409,-73.75148,"(40.59409, -73.75148)",0,0,Driver Inattention/Distraction,4775970,Sedan,2024-12-03 06:40:00,6,1,12
QUEENS,11375.0,40.72829,-73.84721,"(40.72829, -73.84721)",1,0,Failure to Yield Right-of-Way,4776186,Station Wagon/Sport Utility Vehicle,2024-12-03 20:47:00,20,1,12
QUEENS,11412.0,40.69131,-73.75613,"(40.69131, -73.75613)",0,0,Unsafe Speed,4776250,Sedan,2024-12-03 07:36:00,7,1,12
QUEENS,11421.0,40.68768,-73.863815,"(40.68768, -73.863815)",0,0,Other Vehicular,4776064,Sedan,2024-12-03 11:30:00,11,1,12
QUEENS,11417.0,40.6807,-73.84464,"(40.6807, -73.84464)",2,0,Driver Inattention/Distraction,4776069,Sedan,2024-12-03 12:21:00,12,1,12
QUEENS,11413.0,40.667038,-73.75732,"(40.667038, -73.75732)",1,0,Driver Inattention/Distraction,4776285,Sedan,2024-12-03 18:40:00,18,1,12
QUEENS,11435.0,40.690712,-73.80642,"(40.690712, -73.80642)",0,0,Driver Inattention/Distraction,4776127,Station Wagon/Sport Utility Vehicle,2024-12-03 21:50:00,21,1,12
QUEENS,11365.0,40.742435,-73.77558,"(40.742435, -73.77558)",1,0,Unspecified,4776298,Sedan,2024-12-03 12:44:00,12,1,12
QUEENS,11414.0,40.652428,-73.839226,"(40.652428, -73.839226)",0,0,Other Vehicular,4776068,Sedan,2024-12-03 13:00:00,13,1,12
QUEENS,11354.0,40.775978,-73.82778,"(40.775978, -73.82778)",1,0,Failure to Yield Right-of-Way,4776079,Pick-up Truck,2024-12-03 19:30:00,19,1,12
QUEENS,11355.0,40.748386,-73.82692,"(40.748386, -73.82692)",0,0,Unsafe Speed,4776334,Station Wagon/Sport Utility Vehicle,2024-12-03 20:55:00,20,1,12
QUEENS,11366.0,40.72744,-73.78655,"(40.72744, -73.78655)",0,0,Failure to Yield Right-of-Way,4776073,Pick-up Truck,2024-12-03 18:54:00,18,1,12
QUEENS,11368.0,40.7456,-73.86809,"(40.7456, -73.86809)",1,0,Unspecified,4776249,Sedan,2024-12-03 14:07:00,14,1,12
QUEENS,11354.0,40.77526,-73.8218,"(40.77526, -73.8218)",1,0,Failure to Yield Right-of-Way,4775914,Station Wagon/Sport Utility Vehicle,2024-12-03 07:30:00,7,1,12
QUEENS,11430.0,40.661594,-73.79528,"(40.661594, -73.79528)",0,0,Backing Unsafely,4776021,Station Wagon/Sport Utility Vehicle,2024-12-03 15:30:00,15,1,12
QUEENS,11354.0,40.76189,-73.829666,"(40.76189, -73.829666)",1,0,Passing Too Closely,4776072,Bus,2024-12-03 09:58:00,9,1,12
QUEENS,11417.0,40.680298,-73.84464,"(40.680298, -73.84464)",1,0,Unsafe Speed,4776067,Sedan,2024-12-03 20:49:00,20,1,12
QUEENS,11369.0,40.758465,-73.87832,"(40.758465, -73.87832)",1,0,Unspecified,4775911,Sedan,2024-12-03 05:48:00,5,1,12
QUEENS,11355.0,40.75161,-73.81354,"(40.75161, -73.81354)",1,0,Unspecified,4776074,Station Wagon/Sport Utility Vehicle,2024-12-03 15:40:00,15,1,12
QUEENS,11372.0,40.755783,-73.876076,"(40.755783, -73.876076)",0,0,Driver Inexperience,4776273,Station Wagon/Sport Utility Vehicle,2024-12-03 08:00:00,8,1,12
QUEENS,11103.0,40.768127,-73.913956,"(40.768127, -73.913956)",0,0,Failure to Yield Right-of-Way,4776421,Sedan,2024-12-03 18:20:00,18,1,12
QUEENS,11361.0,40.766956,-73.781845,"(40.766956, -73.781845)",3,0,Following Too Closely,4776022,Station Wagon/Sport Utility Vehicle,2024-12-03 18:07:00,18,1,12
QUEENS,11102.0,40.766888,-73.921394,"(40.766888, -73.921394)",0,0,Driver Inattention/Distraction,4776199,Sedan,2024-12-03 16:57:00,16,1,12
QUEENS,11436.0,40.676037,-73.801025,"(40.676037, -73.801025)",0,0,Unspecified,4776476,Sedan,2024-12-03 12:00:00,12,1,12
QUEENS,11355.0,40.754375,-73.823395,"(40.754375, -73.823395)",0,0,Unspecified,4776075,Station Wagon/Sport Utility Vehicle,2024-12-03 13:00:00,13,1,12
QUEENS,11364.0,40.7582,-73.75729,"(40.7582, -73.75729)",0,0,Driver Inattention/Distraction,4776008,Sedan,2024-12-03 11:55:00,11,1,12
QUEENS,11358.0,40.76423,-73.78723,"(40.76423, -73.78723)",0,0,Unspecified,4775910,Box Truck,2024-12-03 08:42:00,8,1,12
QUEENS,11691.0,40.602757,-73.749435,"(40.602757, -73.749435)",1,0,Failure to Yield Right-of-Way,4776031,Sedan,2024-12-03 20:40:00,20,1,12
QUEENS,11106.0,40.765224,-73.931694,"(40.765224, -73.931694)",1,0,Traffic Control Disregarded,4776104,Box Truck,2024-12-03 13:30:00,13,1,12
QUEENS,11372.0,40.749905,-73.88395,"(40.749905, -73.88395)",0,0,Driver Inattention/Distraction,4776263,Sedan,2024-12-03 10:00:00,10,1,12
QUEENS,11354.0,40.772495,-73.824425,"(40.772495, -73.824425)",0,0,Outside Car Distraction,4776333,Sedan,2024-12-03 15:15:00,15,1,12
QUEENS,11372.0,40.748795,-73.874084,"(40.748795, -73.874084)",1,0,Passing Too Closely,4776275,Station Wagon/Sport Utility Vehicle,2024-12-03 17:50:00,17,1,12
QUEENS,11354.0,40.76786,-73.8279,"(40.76786, -73.8279)",0,0,Driver Inattention/Distraction,4776077,Sedan,2024-12-03 17:40:00,17,1,12
QUEENS,11106.0,40.76127,-73.92691,"(40.76127, -73.92691)",0,0,Driver Inattention/Distraction,4776198,TRAILER,2024-12-03 12:00:00,12,1,12
QUEENS,11101.0,40.747448,-73.94145,"(40.747448, -73.94145)",1,0,Driver Inattention/Distraction,4776113,Pick-up Truck,2024-12-03 17:54:00,17,1,12
QUEENS,11378.0,40.72103,-73.9041,"(40.72103, -73.9041)",0,0,Failure to Yield Right-of-Way,4776152,Station Wagon/Sport Utility Vehicle,2024-12-03 08:10:00,8,1,12
QUEENS,11435.0,40.70157,-73.81436,"(40.70157, -73.81436)",0,0,Driver Inattention/Distraction,4776657,Station Wagon/Sport Utility Vehicle,2024-12-03 23:45:00,23,1,12
QUEENS,11435.0,40.688465,-73.80386,"(40.688465, -73.80386)",0,0,Unsafe Speed,4776620,Sedan,2024-12-03 09:40:00,9,1,12
QUEENS,11102.0,40.772263,-73.9259,"(40.772263, -73.9259)",0,0,Failure to Yield Right-of-Way,4777143,Sedan,2024-12-03 12:20:00,12,1,12
QUEENS,11429.0,40.713554,-73.736664,"(40.713554, -73.736664)",0,0,Passing or Lane Usage Improper,4776777,Sedan,2024-12-03 18:00:00,18,1,12
QUEENS,11412.0,40.69131,-73.75613,"(40.69131, -73.75613)",0,0,Unsafe Speed,4776710,Sedan,2024-12-03 07:36:00,7,1,12
QUEENS,11428.0,40.724358,-73.74251,"(40.724358, -73.74251)",1,0,Traffic Control Disregarded,4778026,Sedan,2024-12-03 09:00:00,9,1,12
QUEENS,11106.0,40.767014,-73.93494,"(40.767014, -73.93494)",0,0,Unspecified,4778641,Sedan,2024-12-03 06:30:00,6,1,12
QUEENS,11435.0,40.702744,-73.805916,"(40.702744, -73.805916)",1,0,Driver Inattention/Distraction,4778342,Sedan,2024-12-03 16:37:00,16,1,12
QUEENS,11434.0,40.6707,-73.77365,"(40.6707, -73.77365)",0,0,Driver Inattention/Distraction,4779870,Sedan,2024-12-03 12:10:00,12,1,12
QUEENS,11432.0,40.71035,-73.79389,"(40.71035, -73.79389)",1,0,Backing Unsafely,4791792,Sedan,2024-12-03 21:03:00,21,1,12
QUEENS,11434.0,40.670513,-73.78223,"(40.670513, -73.78223)",0,0,Driver Inattention/Distraction,4793862,Sedan,2024-12-03 16:31:00,16,1,12
QUEENS,11419.0,40.6829,-73.821655,"(40.6829, -73.821655)",0,0,Driver Inattention/Distraction,4776320,Sedan,2024-12-04 12:55:00,12,2,12
QUEENS,11694.0,40.585476,-73.82015,"(40.585476, -73.82015)",1,0,Passing or Lane Usage Improper,4776395,Sedan,2024-12-04 06:45:00,6,2,12
QUEENS,11432.0,40.707245,-73.79735,"(40.707245, -73.79735)",1,0,Fatigued/Drowsy,4776129,Station Wagon/Sport Utility Vehicle,2024-12-04 03:48:00,3,2,12
QUEENS,11421.0,40.68885,-73.86608,"(40.68885, -73.86608)",1,0,Driver Inattention/Distraction,4776303,Station Wagon/Sport Utility Vehicle,2024-12-04 16:57:00,16,2,12
QUEENS,11365.0,40.74575,-73.789,"(40.74575, -73.789)",1,0,Failure to Yield Right-of-Way,4776286,Station Wagon/Sport Utility Vehicle,2024-12-04 18:44:00,18,2,12
QUEENS,11433.0,40.701237,-73.79464,"(40.701237, -73.79464)",1,0,Driver Inattention/Distraction,4777251,Sedan,2024-12-04 13:50:00,13,2,12
QUEENS,11691.0,40.595203,-73.75602,"(40.595203, -73.75602)",0,0,Failure to Yield Right-of-Way,4776214,Station Wagon/Sport Utility Vehicle,2024-12-04 10:00:00,10,2,12
QUEENS,11368.0,40.74797,-73.85673,"(40.74797, -73.85673)",0,0,Unspecified,4776160,Station Wagon/Sport Utility Vehicle,2024-12-04 01:35:00,1,2,12
QUEENS,11691.0,40.60846,-73.74923,"(40.60846, -73.74923)",0,0,Driver Inattention/Distraction,4776694,Sedan,2024-12-04 12:20:00,12,2,12
QUEENS,11374.0,40.732975,-73.86369,"(40.732975, -73.86369)",0,0,Driver Inattention/Distraction,4776597,Station Wagon/Sport Utility Vehicle,2024-12-04 14:50:00,14,2,12
QUEENS,11106.0,40.764076,-73.94025,"(40.764076, -73.94025)",0,0,Obstruction/Debris,4776497,Station Wagon/Sport Utility Vehicle,2024-12-04 17:10:00,17,2,12
QUEENS,11377.0,40.746265,-73.89977,"(40.746265, -73.89977)",0,0,Driver Inattention/Distraction,4776083,Dump,2024-12-04 01:03:00,1,2,12
QUEENS,11357.0,40.779095,-73.82602,"(40.779095, -73.82602)",0,0,Aggressive Driving/Road Rage,4776336,Sedan,2024-12-04 11:28:00,11,2,12
QUEENS,11433.0,40.696564,-73.791245,"(40.696564, -73.791245)",1,0,Traffic Control Disregarded,4776661,Sedan,2024-12-04 14:15:00,14,2,12
QUEENS,11420.0,40.67398,-73.815125,"(40.67398, -73.815125)",0,0,Unsafe Speed,4776307,Sedan,2024-12-04 23:45:00,23,2,12
QUEENS,11366.0,40.72579,-73.79174,"(40.72579, -73.79174)",1,0,Failure to Yield Right-of-Way,4776221,Station Wagon/Sport Utility Vehicle,2024-12-04 08:23:00,8,2,12
QUEENS,11364.0,40.73578,-73.74654,"(40.73578, -73.74654)",2,0,Following Too Closely,4776274,Station Wagon/Sport Utility Vehicle,2024-12-04 15:00:00,15,2,12
QUEENS,11420.0,40.668724,-73.810814,"(40.668724, -73.810814)",0,0,Other Vehicular,4776316,Station Wagon/Sport Utility Vehicle,2024-12-04 14:47:00,14,2,12
QUEENS,11379.0,40.72977,-73.87341,"(40.72977, -73.87341)",0,0,Unspecified,4777226,Sedan,2024-12-04 08:00:00,8,2,12
QUEENS,11418.0,40.697918,-73.82753,"(40.697918, -73.82753)",1,0,Unspecified,4776140,Taxi,2024-12-04 08:00:00,8,2,12
QUEENS,11375.0,40.71512,-73.83223,"(40.71512, -73.83223)",0,0,Driver Inattention/Distraction,4776389,Station Wagon/Sport Utility Vehicle,2024-12-04 13:54:00,13,2,12
QUEENS,11367.0,40.740578,-73.82597,"(40.740578, -73.82597)",0,0,Passing or Lane Usage Improper,4776339,Moped,2024-12-04 18:52:00,18,2,12
QUEENS,11379.0,40.711864,-73.87481,"(40.711864, -73.87481)",0,0,Passing Too Closely,4777127,Sedan,2024-12-04 15:28:00,15,2,12
QUEENS,11377.0,40.740517,-73.891045,"(40.740517, -73.891045)",0,0,Other Vehicular,4776433,Sedan,2024-12-04 11:23:00,11,2,12
QUEENS,11420.0,40.672523,-73.81059,"(40.672523, -73.81059)",3,0,Failure to Yield Right-of-Way,4776315,Station Wagon/Sport Utility Vehicle,2024-12-04 16:21:00,16,2,12
QUEENS,11413.0,40.666454,-73.75763,"(40.666454, -73.75763)",6,0,Failure to Yield Right-of-Way,4776166,Station Wagon/Sport Utility Vehicle,2024-12-04 02:07:00,2,2,12
QUEENS,11105.0,40.777576,-73.907684,"(40.777576, -73.907684)",3,0,Fell Asleep,4776797,Station Wagon/Sport Utility Vehicle,2024-12-04 10:15:00,10,2,12
QUEENS,11417.0,40.67873,-73.83427,"(40.67873, -73.83427)",1,0,Driver Inattention/Distraction,4776306,Sedan,2024-12-04 18:13:00,18,2,12
QUEENS,11363.0,40.7722,-73.74175,"(40.7722, -73.74175)",0,0,Passing or Lane Usage Improper,4776219,Station Wagon/Sport Utility Vehicle,2024-12-04 09:17:00,9,2,12
QUEENS,11378.0,40.726444,-73.90316,"(40.726444, -73.90316)",0,0,Obstruction/Debris,4776154,Sedan,2024-12-04 01:55:00,1,2,12
QUEENS,11416.0,40.68792,-73.83988,"(40.68792, -73.83988)",1,0,Failure to Yield Right-of-Way,4776301,Sedan,2024-12-04 20:16:00,20,2,12
QUEENS,11106.0,40.759884,-73.93679,"(40.759884, -73.93679)",0,0,Backing Unsafely,4777189,Van,2024-12-04 13:22:00,13,2,12
QUEENS,11355.0,40.751835,-73.824265,"(40.751835, -73.824265)",1,0,Driver Inattention/Distraction,4776338,Sedan,2024-12-04 18:30:00,18,2,12
QUEENS,11434.0,40.667965,-73.771545,"(40.667965, -73.771545)",0,0,Unsafe Speed,4776133,Station Wagon/Sport Utility Vehicle,2024-12-04 02:07:00,2,2,12
QUEENS,11434.0,40.679264,-73.78009,"(40.679264, -73.78009)",1,0,Unsafe Speed,4776687,Sedan,2024-12-04 17:30:00,17,2,12
QUEENS,11373.0,40.738262,-73.88317,"(40.738262, -73.88317)",0,0,Passing or Lane Usage Improper,4776374,Station Wagon/Sport Utility Vehicle,2024-12-04 22:20:00,22,2,12
QUEENS,11375.0,40.732426,-73.8539,"(40.732426, -73.8539)",0,0,Driver Inattention/Distraction,4776387,Sedan,2024-12-04 15:30:00,15,2,12
QUEENS,11416.0,40.6857,-73.84189,"(40.6857, -73.84189)",0,0,Passing or Lane Usage Improper,4777106,Sedan,2024-12-04 10:52:00,10,2,12
QUEENS,11419.0,40.691135,-73.82183,"(40.691135, -73.82183)",1,0,Following Too Closely,4776116,Sedan,2024-12-04 06:30:00,6,2,12
QUEENS,11368.0,40.762196,-73.84286,"(40.762196, -73.84286)",1,0,Driver Inattention/Distraction,4776292,Sedan,2024-12-04 17:28:00,17,2,12
QUEENS,11417.0,40.673573,-73.85712,"(40.673573, -73.85712)",0,0,Driver Inexperience,4776314,Sedan,2024-12-04 00:00:00,0,2,12
QUEENS,11413.0,40.672626,-73.758644,"(40.672626, -73.758644)",0,0,Driver Inattention/Distraction,4776473,Station Wagon/Sport Utility Vehicle,2024-12-04 12:30:00,12,2,12
QUEENS,11365.0,40.737473,-73.79898,"(40.737473, -73.79898)",1,0,Unsafe Speed,4776295,Sedan,2024-12-04 08:05:00,8,2,12
QUEENS,11412.0,40.70401,-73.76679,"(40.70401, -73.76679)",1,0,Driver Inattention/Distraction,4776707,Station Wagon/Sport Utility Vehicle,2024-12-04 20:35:00,20,2,12
QUEENS,11434.0,40.68528,-73.7724,"(40.68528, -73.7724)",0,0,Passenger Distraction,4776478,Sedan,2024-12-04 20:40:00,20,2,12
QUEENS,11374.0,40.72706,-73.87063,"(40.72706, -73.87063)",0,0,Failure to Yield Right-of-Way,4776153,Dump,2024-12-04 08:30:00,8,2,12
QUEENS,11374.0,40.730362,-73.86389,"(40.730362, -73.86389)",1,0,Unspecified,4776352,Station Wagon/Sport Utility Vehicle,2024-12-04 14:00:00,14,2,12
QUEENS,11418.0,40.7012,-73.8383,"(40.7012, -73.8383)",2,0,Unspecified,4776302,Sedan,2024-12-04 18:07:00,18,2,12
QUEENS,11373.0,40.747864,-73.87398,"(40.747864, -73.87398)",0,0,Unspecified,4776452,Sedan,2024-12-04 11:00:00,11,2,12
QUEENS,11433.0,40.700516,-73.79677,"(40.700516, -73.79677)",1,0,Unspecified,4776208,Sedan,2024-12-04 09:15:00,9,2,12
QUEENS,11435.0,40.691875,-73.804,"(40.691875, -73.804)",2,0,Driver Inattention/Distraction,4776659,Sedan,2024-12-04 14:11:00,14,2,12
QUEENS,11419.0,40.69468,-73.81428,"(40.69468, -73.81428)",1,0,Unsafe Speed,4776305,Sedan,2024-12-04 21:30:00,21,2,12
QUEENS,11372.0,40.74728,-73.886116,"(40.74728, -73.886116)",1,0,Unspecified,4776230,Pick-up Truck,2024-12-04 11:20:00,11,2,12
QUEENS,11367.0,40.737915,-73.81484,"(40.737915, -73.81484)",0,0,Other Vehicular,4776296,Station Wagon/Sport Utility Vehicle,2024-12-04 15:00:00,15,2,12
QUEENS,11375.0,40.720535,-73.844406,"(40.720535, -73.844406)",0,0,Driver Inattention/Distraction,4776181,Sedan,2024-12-04 10:25:00,10,2,12
QUEENS,11435.0,40.699017,-73.80695,"(40.699017, -73.80695)",1,0,Driver Inattention/Distraction,4776121,Sedan,2024-12-04 04:10:00,4,2,12
QUEENS,11416.0,40.68424,-73.84609,"(40.68424, -73.84609)",2,0,Driver Inattention/Distraction,4777119,Station Wagon/Sport Utility Vehicle,2024-12-04 23:40:00,23,2,12
QUEENS,11385.0,40.7005,-73.9002,"(40.7005, -73.9002)",0,0,View Obstructed/Limited,4776436,Station Wagon/Sport Utility Vehicle,2024-12-04 19:00:00,19,2,12
QUEENS,11374.0,40.723255,-73.86821,"(40.723255, -73.86821)",0,0,Driver Inattention/Distraction,4776163,Station Wagon/Sport Utility Vehicle,2024-12-04 09:35:00,9,2,12
QUEENS,11356.0,40.778465,-73.84725,"(40.778465, -73.84725)",0,0,Unspecified,4776601,Pick-up Truck,2024-12-04 11:45:00,11,2,12
QUEENS,11694.0,0.0,0.0,"(0.0, 0.0)",0,0,Unspecified,4777586,Sedan,2024-12-04 19:40:00,19,2,12
QUEENS,11364.0,40.73917,-73.76361,"(40.73917, -73.76361)",1,0,Failure to Yield Right-of-Way,4777793,Sedan,2024-12-04 17:49:00,17,2,12
QUEENS,11434.0,40.688698,-73.78149,"(40.688698, -73.78149)",2,0,Unspecified,4777794,Sedan,2024-12-04 13:30:00,13,2,12
QUEENS,11434.0,40.687016,-73.774864,"(40.687016, -73.774864)",0,0,Failure to Yield Right-of-Way,4777943,Sedan,2024-12-04 21:20:00,21,2,12
QUEENS,11428.0,40.71948,-73.74556,"(40.71948, -73.74556)",0,0,Passing or Lane Usage Improper,4780818,Sedan,2024-12-04 07:50:00,7,2,12
QUEENS,11434.0,40.68366,-73.78265,"(40.68366, -73.78265)",2,0,Following Too Closely,4776475,Bus,2024-12-04 18:10:00,18,2,12
QUEENS,11432.0,40.706684,-73.79914,"(40.706684, -73.79914)",1,0,Failure to Yield Right-of-Way,4783399,Sedan,2024-12-05 18:45:00,18,3,12
QUEENS,11436.0,40.67825,-73.795746,"(40.67825, -73.795746)",1,0,Unspecified,4776688,Sedan,2024-12-05 15:00:00,15,3,12
QUEENS,11435.0,40.69244,-73.81003,"(40.69244, -73.81003)",0,0,Unspecified,4785443,Station Wagon/Sport Utility Vehicle,2024-12-05 06:10:00,6,3,12
QUEENS,11354.0,0.0,0.0,"(0.0, 0.0)",0,0,Unspecified,4776603,Sedan,2024-12-05 09:00:00,9,3,12
QUEENS,11419.0,40.69084,-73.82287,"(40.69084, -73.82287)",0,0,Passing or Lane Usage Improper,4776616,Sedan,2024-12-05 11:00:00,11,3,12
QUEENS,11373.0,40.72852,-73.879654,"(40.72852, -73.879654)",0,0,Backing Unsafely,4777069,Station Wagon/Sport Utility Vehicle,2024-12-05 04:40:00,4,3,12
QUEENS,11106.0,40.76019,-73.93289,"(40.76019, -73.93289)",1,0,Unspecified,4776776,Bus,2024-12-05 08:16:00,8,3,12
QUEENS,11362.0,40.771828,-73.733215,"(40.771828, -73.733215)",1,0,Failure to Yield Right-of-Way,4776539,Station Wagon/Sport Utility Vehicle,2024-12-05 18:06:00,18,3,12
QUEENS,11372.0,40.74725,-73.888824,"(40.74725, -73.888824)",0,0,Driver Inattention/Distraction,4777034,Sedan,2024-12-05 23:10:00,23,3,12
QUEENS,11362.0,40.759274,-73.728455,"(40.759274, -73.728455)",1,0,Unspecified,4776426,Taxi,2024-12-05 09:55:00,9,3,12
QUEENS,11432.0,40.718647,-73.78909,"(40.718647, -73.78909)",1,0,Driver Inattention/Distraction,4776555,Sedan,2024-12-05 17:23:00,17,3,12
QUEENS,11694.0,40.579514,-73.838104,"(40.579514, -73.838104)",1,0,Failure to Yield Right-of-Way,4776685,Station Wagon/Sport Utility Vehicle,2024-12-05 15:26:00,15,3,12
QUEENS,11429.0,40.711628,-73.72938,"(40.711628, -73.72938)",0,0,Unspecified,4776875,Station Wagon/Sport Utility Vehicle,2024-12-05 01:14:00,1,3,12
QUEENS,11366.0,40.72579,-73.79174,"(40.72579, -73.79174)",1,0,Unspecified,4776767,Sedan,2024-12-05 07:05:00,7,3,12
QUEENS,11354.0,40.764683,-73.81683,"(40.764683, -73.81683)",0,0,Unspecified,4776396,Station Wagon/Sport Utility Vehicle,2024-12-05 06:00:00,6,3,12
QUEENS,11367.0,40.733826,-73.81804,"(40.733826, -73.81804)",0,0,Unspecified,4776567,Sedan,2024-12-05 19:00:00,19,3,12
QUEENS,11354.0,40.768166,-73.83692,"(40.768166, -73.83692)",0,0,Unspecified,4776602,Sedan,2024-12-05 06:48:00,6,3,12
QUEENS,11421.0,40.689293,-73.84577,"(40.689293, -73.84577)",0,0,Unsafe Speed,4776617,Box Truck,2024-12-05 13:25:00,13,3,12
QUEENS,11101.0,40.74712,-73.94238,"(40.74712, -73.94238)",1,0,Failure to Yield Right-of-Way,4776348,Station Wagon/Sport Utility Vehicle,2024-12-05 06:30:00,6,3,12
QUEENS,11372.0,40.74783,-73.88207,"(40.74783, -73.88207)",0,0,Alcohol Involvement,4776562,Station Wagon/Sport Utility Vehicle,2024-12-05 00:00:00,0,3,12
QUEENS,11355.0,40.756355,-73.825775,"(40.756355, -73.825775)",1,0,Unspecified,4776584,Motorcycle,2024-12-05 18:01:00,18,3,12
